0	0.453321
0.0001	0.00412682
0.0002	0.571587
0.0003	1.86411
0.0004	2.03183
0.0005	0.847363
0.0006	2.38348
0.0007	1.61376
0.0008	1.89354
0.0009	2.33698
0.001	4.08772
0.0011	4.24377
0.0012	4.5525
0.0013	3.20312
0.0014	4.75075
0.0015	5.46752
0.0016	4.17905
0.0017	5.73542
0.0018	5.82883
0.0019	5.84376
0.002	5.18873
0.0021	6.82328
0.0022	6.56747
0.0023	5.83895
0.0024	6.28165
0.0025	7.92439
0.0026	8.03208
0.0027	6.54018
0.0028	7.49128
0.0029	7.79238
0.003	7.435
0.0031	8.21045
0.0032	8.67372
0.0033	9.44594
0.0034	9.71173
0.0035	8.47022
0.0036	9.76539
0.0037	8.52458
0.0038	9.60033
0.0039	8.45157
0.004	9.9389
0.0041	10.4648
0.0042	10.4107
0.0043	9.62049
0.0044	9.38752
0.0045	9.88657
0.0046	9.38514
0.0047	10.8496
0.0048	9.66609
0.0049	10.6465
0.005	9.42498
0.0051	9.93936
0.0052	9.25426
0.0053	10.1326
0.0054	10.8263
0.0055	10.4765
0.0056	10.1079
0.0057	10.6193
0.0058	9.62559
0.0059	8.60515
0.006	10.2159
0.0061	9.65186
0.0062	8.5306
0.0063	8.76408
0.0064	10.0232
0.0065	8.97883
0.0066	9.71223
0.0067	8.06713
0.0068	8.42941
0.0069	8.51251
0.007	8.46808
0.0071	7.3262
0.0072	8.18502
0.0073	6.81893
0.0074	6.87945
0.0075	7.51241
0.0076	7.18714
0.0077	6.33713
0.0078	6.47615
0.0079	6.53878
0.008	5.35431
0.0081	6.45888
0.0082	5.89267
0.0083	4.38731
0.0084	4.1179
0.0085	4.11675
0.0086	3.78547
0.0087	4.53805
0.0088	2.94987
0.0089	2.61432
0.009	2.81046
0.0091	2.83699
0.0092	3.24658
0.0093	1.43267
0.0094	2.10574
0.0095	2.10035
0.0096	1.62681
0.0097	1.47069
0.0098	1.12322
0.0099	-0.0129264
0.01	-0.43472
0.0101	-0.352998
0.0102	-0.939194
0.0103	-0.4887
0.0104	-1.86951
0.0105	-0.785549
0.0106	-1.45004
0.0107	-2.26972
0.0108	-1.61668
0.0109	-2.4232
0.011	-3.97091
